src_word	trg_word	src_ctx
boost	ankurbeln	This policy will not enable us to achieve the reduction targets we are committed to, nor will it equip us with the sort of technology for the next millennium that would allow us to really boost our exports and achieve a presence on the world market, which in turn would allow us to create jobs and preserve our environment. This meagre programme really is not enough to achieve all that.
boost	heben	In addition to reliable processing, this enables us to identify value creation potential and to boost this optimally.
border	Kante	Border: Crochet a row of dc with 2 threads Alpaca and crochet hook size 3.5 mm round the opening (crochet approx 2 dc in each tr). Cut the thread.
border	begrenzen	Now, in the face of the massive amount of importation carried out by its citizens from Estonia and Russia, which primarily affects the livelihood of the many SMBs retailing beer in border regions, Finland has requested that the limit for residents' beer imports from these two countries be reduced from 15 to 6 litres.
border	grenzen	Given the large volume of cross-border trade in the European Union, the enforcement of controls on EU exports of dual-use items is based on preventive measures, such as imposing export licensing requirements and customs registration procedures.
bother	Sorgen machen	When American wealth seemed to be growing year after year as the stock market boomed, this was understandable; individual Americans were becoming richer without savings, so why bother?
bother	beschäftigen	Do you ever wonder why we bother ?
bottom	Boden	Known as SPY, short for Swimming Pool eYe, this automatic scanning system continuously examines the bottom of the pool, without human intervention, and sends a warning to the pool attendants should an individual find himself in danger.
bottom	Sohle	Opium money is corrupting Afghan society from top to bottom.
bound	Flucht	The Argo then came to the island of Crete , guarded by the bronze man, Talos . Talos had one vein which went from his neck to his ankle, bound shut by only one bronze nail.
bound	abgrenzen	Monolithic pilasters, each weighing tons, were bound into a circle by segments of wall that enclosed them on the interior and the exterior as if to form a temenos.
bound	gebunden	The suspension of the talks may provide an opportunity for reviewing the Commission’s negotiating mandate, which should concentrate on: 1) reforming the WTO to make it more transparent, more inclusive and more democratic, embedded within the UN system, and bound in its decision-making by the framework of international law; 2) reviewing the three main agreements now on the agenda: agriculture, intellectual property and services; 3) providing a binding frame of reference for the activities of transnational companies; 4) making respect for the rights of peoples a condition of free trade, by ensuring that the human rights clause, as approved by Parliament on 14 February, is observed; 5) refusing at bilateral or regional level to sidestep the rules agreed upon at multilateral level, taking the EPA talks with the ACP countries as an example.
bow	Verbeugung	Streamline and deco would of course take a ubiquitous bow, as they figured prominently in the original and we wanted to preserve that flavor.
bowl	Napf	Moreover, small and middle size pets are allowed and at their disposal there are a dog’s bed and a bowl.
bowl	Schale	Liquor and sake bottle and mug, and bowl of rice和食Torisoroemashita instruments.
bowl	Tasse	Chopped hazelnuts grossolanamente.Utilizzate a very ordinary paper cup as scoop in a bowl and put all ingredients except chocolate chips and hazelnuts.
bowl	werfen	Look at the map: the Republic embraces the bowl of Lake Baikal with its crystal-clear drinking water, one of the main treasures in the present-day world, as if holding it gently in its hands.
