formality	src	src_ctx	trg
neutral	 	Do it! - Come on! - - [Screams] - Come on! - Second time, Ernesto. - You're looking at life.	But we can say that Pulpo came in, threatened you, and forced you to help them out.	Mais on peut dire que Pulpo est venu, t'as menacé, et obligé à les aider.
neutral	 	Trust me. - - Really? - No. - Not really. - You wanna talk about it? - As your designated wedding sex, everything you say is privileged.	No, I just... I mean, it's been like a decade since Connor and I... You know.	- Non, c'est juste que... ça fait au moins dix ans que Connor et moi, on a... enfin...
neutral	 	- I say yes. - I'm not even sure if I'm available. - - He's good. - - No! - No! He's weird.	You know, we might be able to work up to that. But right now, we've only got $83.	On trouvera sûrement l'argent, mais pour l'instant, on n'a que 83 $ .
neutral	 	Well, yeah, he's an idiot. - No, he's not an idiot. - He's actually kind of smart. - Why are you defending him? - I'm not defending him. I'm just saying that he--	Have you seen where we are?	T'as vu où on est ?
neutral	 	Hey, Rocky! - Come on. Come on, come on. - Good evening. - This is Bill Baldwin speaking to you from the Spectrum in Philadelphia, the site of Superfight II with Rocky Balboa, the challenger, and Apollo Creed, the world champion. - My sidekick and partner again tonight - Stu Nahan.	For those watching tonight's telecast we think you're gonna see a real great battle in every sense of the word.	À ceux qui regardent notre direct de ce soir, on va assister à une vraie grande bataille dans chaque sens du mot.
neutral	 	That's bullshit! - If we're coming home how come I'm going over? - I got a brother over there. - I just got a postcard from him. - See?	He says it's not bad if you like the jungle and don't mind getting shot at.	Il dit que ça va si on aime lajungle etse faire tirer dessus.
neutral	 	the partying, the alcohol, the brawl. - And who can forget that amazing teamwork behind bars. - But next time, leave my little sister out of it. - - Coach, I don't know if this helps, but I... I don't remember anything. - - Get out of my locker room.	- l told you guys to invite him.	- On aurait dû l'inviter aussi.
neutral	 	Some business deal? - Well, yes and no. - He's a writer living in Paris. - I'd like to live in Paris. - Me too.	Of course, a fellow would have to watch his step, but... I'll bet it'd be a lot of fun once you got to know the place.	Bien sûr, il faut faire attention quand on marche, mais... je parie que c'est très amusant une fois qu'on connaît la place.
neutral	 	- Come on! - I should've stuck it in that bastard's ear when I had a chance. - He's going, he's going! - Safe! - Son of a bitch!	In those days, you didn't hold hands and dance with the men on the other teams.	À l'époque on se tenait pas par la main, on dansait pas avec les adversaires.
neutral	 	Agh! Ya fuck! - Don't you want some? - Hey! Come on! - Don't worry about him! - That's how him get him kicks.	You can't leave him down there just like that, man.	Hé les mecs, on peut pas le laisser dans cet état.
neutral	 	Guests. We're not used to guests. - That's what I was about to say. - But now you mention it, I happen to quite like the women of the outback. - But they're mostly native women. - Aboriginal women.	They're very easy to, uh- to get along with, if you try.	C'est très facile de... s'entendre avec elles... si on essaie.
neutral	 	- And Ken in the middle of the night. - - Yeah, Chase too. - What's going on? - - You guys know? - - No.	But if you're trying to get anything out of these storm troopers, you're just wasting your time.	Mais on perd notre temps à essayer de tirer quoi que ce soit de ces soldats d'assaut.
neutral	 	LittleJamie sailing the seas in his cradle boat. - What does he look like? - They say he's grown into a fine little gossoon... sittin' in the stern of his cradle like a captain in his ship. - Always there's creatures about him. - Seals swimming' in the water... great crowd of sea gulls squawking' overhead.	If you call out or try to come closer, he vanishes... in a great splash in the water and wings flapping' like a phantom they say.	Si on appelle ou essaye de s'approcher, il disparaît... dans une grande éclaboussure d'eau et un grand battement d'ailes comme un fantôme, ils disent.
neutral	 	Thank you for being sweet to my little boy. - You're welcome, Sonny. - I think my sister, Corinne, is engaged to your roommate. - Your sister's Corinne? - That sucks.	Yeah, I'm up from D.C. I was at that party where we wasted the good surprise on you.	Oui, j'habite à Washington. J'étais à la fête... celle où on a gâché la surprise à cause de toi.
neutral	 	I might. - How come? - 'Cause I think you need taking care of. - - What the fuck is taking you so long? - We've been trying, Nucky. - - It ain't like we haven't asked around.	You're trying to solve a murder, not find a lost cat.	Se renseigner ? On parle d'un meurtre, pas d'un chat égaré.
neutral	 	Look, as people pass by, they ogle - - Whether they wear a jellabah or not... - - That's normal - Why is it normal - I've been cruised quite a lot, since we are here	The guy in the shop, where we were he told me you're an algerian, i said yes	Avant, le mec du magasin, où on était partis Il me fait, toi t'es algérien, je lui dis ouais
neutral	 	Thank you. - Is a heterosexual Marine, by definition, a gay-basher? - Does a dispute between a straight man and gay man automatically indicate homophobia? - Now, if we answer yes, then we have a problem with bigotry. - But the problem lies within ourselves.	Now, if you assumed Petty Officer Tiner was gay, like I did, you assumed wrong.	Si on a supposé que Tiner était gay, comme je l'ai fait, on a eu tort.
neutral	 	Just like that, plop! - Dead! - That's real telepathy for you. - Man is a frail vessel. - It's not telepathy, though.	Whatever it is: when you're warned you must listen.	Quoiqu'il en soit, il faut être attentif quand on a des prémonitions.
neutral	 	Well, I'll tell you what. - Next time, I won't. - Come on, let's go again. - You know this is a stupid-ass game. - Will you just give it a chance?	- You can't do that.	- On peut pas faire ça.
neutral	 	- How long have you been trying? - Just this past month. - Wow, that's amazing. - Two babies. - That's just incredible.	When the time in your life is right, that's when you should do it.	Quand on sent que c'est le moment, il faut le faire.
neutral	 	Nice! - It's even nicer when there's no one holding a gun in it. - They got wrestling coming in from Chicago. - I know it's supposed to be fixed, but so is everything else. - Why don't you just take the set?	Yeah, now that all the Westerns have gone psycho, this is the only place left where you can tell for sure who the bad guys are.	Même les westerns sont psychologiques maintenant, c'est le dernier truc où on sait à coup sûr qui sont les méchants.
neutral	 	But a couple of blocks away, we saw this black guy tearing down the street in a hoodie, maybe blue. - We nearly ran over him on Brian's Vespa. - We almost hit this crazy black dude with my bike. - Does that help? - Remember him enough to work with our sketch artist?	Waiting tables, you get a good memory for faces.	Dans mon boulot, on a la mémoire des visages.
neutral	 	What do you say to that, Pretty? - Hmm? - Yeah... - Maybe it's time I lit up that face once and for all. - God, he talks too much.	You and I need to have a conversation.	Toi et moi, on doit avoir une conversation.
neutral	 	Stavanger? - No. I'm from various places. - Mostly from here. - Do you have a family? - I don't want to talk about it.	I grew up with my mother and she died at the time when you don't care that much about your parents.	J'ai grandi avec ma mère. Elle est morte à une époque où on est en conflit avec ses parents.
neutral	 	She would've been able to give me some sign of life. - You can always find time to write. - And she doesn't work Mondays. - We'll be there in 20 minutes. - Thanks.	After lunch we'll get you some new duds.	Après le déjeuner, on ira te resaper à neuf.
