formality	src	src_ctx	trg
neutral	 	Yoshikazu and I have meetings at night. - I tell him what I want for the next day. He'll sometimes tell me that there isn't any good fish available. But he still comes back with enough fish for one day. - I first noticed that good seafood was becoming scarce when... the akagai started to disappear. - And then, the good hamaguri disappeared. - It used to be easy to get good anago. But now they're gone.	If you have a sushi restaurant... You'll have to find substitutes for certain types of fish. But is there a substitute for tuna?	Si uno tiene un restaurante de sushi, tendrá que hallar sustitutos para ciertos tipos de pescado.
neutral	 	That's just a little youthful, isn't it, Jim? - You mean boyish. - That's what Evelyn calls it. - I was quite a boy, as I remember, making $20 a week, spending the twilight hours on a park bench and wondering what she'd be like when I met her. - And sure of just one thing, that I'd be crazy in love with her, and she'd be crazy in love with me and it would go on like that forever.	You're supposed to grow up and get over that sort of thing, aren't you?	Se supone que uno crece y supera esas cosas, ¿no?
neutral	 	Goodbye, professor. - I guess the elevator boy must be asleep. - I'm not in any particular hurry. - I'm not either. - Professor, listen.	You once told me that sometimes people know things about each other without really finding out the facts.	Una vez me dijo que a veces, uno sabe cosas de otra persona sin llegar a averiguar los hechos.
neutral	 	Maudslay built a long line of machines, each of which did one job. - From a tree trunk, the wood was sawn into wooden cubes. - And it was passed from one machine to the next, the block was gradually shaped and drilled and contoured one step at a time, and so were the wooden pulley wheels that fitted inside it. - It took 43 separate machines to finish the job, and 43 men each doing just one job over and over again. - Sound familiar?	With Maudslay's line of machines, each one doing just part of the operation, you've got yourself the ability to shove raw material in at one end of the line, run the whole thing from one power shaft spinning up above,	Con la línea de máquinas de Maudslay, y cada uno haciendo solo una parte de la operación, se había adquirido la capacidad de meter materia prima en una punta de la línea, mover todo el proceso desde un árbol de transmisión girando en lo alto,
neutral	 	Dead. - I know. - When did you move to Shreveport? - About eight months ago. - Got a big contract buildin' this subdivision.	This economy, you go where the work is, and I was ready to get out of Mississippi after everything...	En esta economía, uno va a donde esté el trabajo, y yo estaba listo para salir de Mississippi después de todo...
neutral	 	We need to clear the room. - This is a mistake. - Calm down. - What did I do? What did I do? - [Meredith] In hospitals, they say you know.	You know when you're going to die.	Uno sabe cuándo morirá.
neutral	 	JEREMY [OVER PHONE]: You're just saying that. - No. - Well, I'll tell you what. Perhaps I can convince you with a story. - I recall a young man who suffered from involuntary bed-wetting until he was 12 years old. - Or was it 13?	Boy, you'd think I'd remember.	Hombre, uno pensaría que lo recordaría.
neutral	 	ln the midst of the Black Hole Era, even the Degenerate Era... looks like the first sliver of time after the Big Bang. - Does life have a chance in this environment? - Humans won't exist at that time because protons won't exist... but it's possible to imagine some kind of entity... which is living at an extraordinarily slow rate. - If it lives slowly enough... perhaps strange life could emerge. - A thought would take trillions ofyears.	It may take a trillion years for you to decide what to have for lunch... because everything is so slow, everything is near absolute zero.	Quizás uno tome billones de años en decidir que va a almorzar porque todo será tan lento, y estará casi en el cero absoluto.
neutral	 	Nobody knows... what life I lead... my story, incomplete - Nobody knows, nobody has a clue... of the incomplete story my life is - Nobody knows... what life I lead... my story, unfinished - My story... incomplete	Simran..., it's said one must begin where one strayed off... if you wish to tread the right path all over again,	Simran... se dice que uno debe comenzar donde se extravió... si desea retomar la senda correcta.
neutral	 	Just a few things. - Thank you greatly, sir. Thank you. - You're welcome. - Um... it's an honor to have you with us, sir, and I hope you won't mind me saying, but I thought your last book was even better than the first. - Thank you.	I mean, just when you think they've gotten as good as they can get.	Cuando uno piensa que ya no pueden ser mas buenos...
neutral	 	This way, please. - - Is there someplace I could hang this? - - I can, uh, put it in the waiting room. - Oh. No, no. In here. - That's the trouble with having nice things:	You have to worry about them.	Uno tiene que preocuparse por ellas.
neutral	 	Yeah, he gave them to me. - Have you got any of these headache tablets left? - Usher. - -They're only paracetamol. - -But taken from the hospital.	-Yeah, well, if you've got a headache, then they give them to you.	- Bueno, si uno tiene dolor de cabeza, entonces ellos se los dan.
neutral	 	I didn't even do anything. - They're over there. - I'm over here. Don't you have eyes? - In the hole! - JOHN: The system is one shifty prick,	You dodge right, it shifts left,	Si uno va a la derecha, gira a la izquierda.
neutral	 	- Yeah. - Well, if you can hold your breakfast down, I'll buy you a burger later. - Rare. - Who killed you, Madsen? - Maxwell... DEA.	As much money as these guys make, you'd think they could splurge for some decent coffee.	Con todo el dinero que ganan, uno creería que invertirían en café decente.
neutral	 	Appendicitis. - - No, my field is neurosurgery. - Yes, it was you. - - I replaced colleagues ages ago. - - I was a kid. - - I don't remember. - You were kind.	When you're scared... you remember.	Cuando uno tiene miedo, se acuerda.
neutral	 	Take him as a role model. - He should tell you a story. - You don't know any stories. - - Of course I do. - Then tell us.	You shouldn't speak when you're eating.	No se debe hablar mientras uno está comiendo.
neutral	 	It gives you more satisfaction. - Something you can think about. - Our mind is like a computer. - You know, if our mind read... or extracted a data-line from it... if you put in positive, you would get out positive. - If you put in negative, you'd get out negative.	So you have to understand that.	Así que uno debe entender eso.
neutral	 	- OK. - We'll sort something out. - - See you tomorrow. - I like the way ... - He doesn't want you just reeling off stuff you're good at.	He wants you to probe.	Él quiere que uno pruebe.
neutral	 	Thanks. - The action continues as the champ is battling Big Willie Jones and commanding him with rights and lefts. - Up against the ropes, he's hitting him with the left.... - Boxing is an unnatural act. - Because everything in it is backwards.	You wanna move to the left you don't step left, you push on the right toe.	Si uno quiere moverse a la izquierda no da un paso a la izquierda, sino que presiona el dedo del pie derecho.
neutral	 	They used to live in palaces bigger than the ones in France. - But when coffee collapsed... they all went out of business and the towns were forgotten. - Died out. - Can't really say the town's dead. Lots of folks alive n' kicking there. - Though there ain't no movie theaters for us to watch Mazzaropi.	Yeah, you gotta be very "alive" to get your kick 'round here.	- Sabe, uno tiene que ser vivo.
