formality	src	src_ctx	trg
neutral	 	Where's Pauline? - Oh, I haven't gotten around to drawing her yet. - I was going to pop her on a rock, but I seem to have run out of room. - I don't know if you've noticed, Mrs. Collins, but I've actually drawn St. George in the likeness of the world's greatest tenor, Mario Lanza. Yes, I know. - It's very clever, Juliet.	But when I set you a topic, I expect you to follow it.	Aber wenn ich ein Thema gebe, dann muss man sich auch daran halten.
neutral	 	Yeah, of course. - Will you tell her about Marilyn? - I'm not sure that's the best idea right now. This is a copy of the letter that Marilyn's husband sent all of her friends when she died. - Kate'll wanna hear it. - "Marilyn called herself the black Lou Gehrig.	Most of you know what that means. But some of Marilyn's younger friends might appreciate knowing that Lou Gehrig was a baseball player for the New York Yankees."	Aber einigen von Marilyns jüngeren Freunden muss man vielleicht erklären, dass er Baseballspieler für die New York Yankees war.
neutral	 	But I can't speak for Cobol Engineering. - - What do you want from us? - - Inception. - - Is it possible? - - Of course not.	If you can steal an idea from someone's mind why can't you plant one there instead?	Wenn man jemandem einen Gedanken aus dem Verstand stehlen kann, wieso kann man nicht auch einen einpflanzen?
neutral	 	Now, Canadian Travel says he flew to Montreal nine days ago. - - Yeah, Charlie Murdock. - Picking up a delivery, eh? - Invoice. - - It's a hot one, eh?	- You can say that again.	- Kann man wohl sagen.
neutral	 	We wanted to... - Frau Lorant...? - Died this afternoon. - Took us by surprise. - She was so full of life.	But that's how it is, nothing you can do about it.	Aber So geht's manchmal, kann man nichts machen.
neutral	 	Don't you understand? - They put me here to keep me out of the way.	The first step to mental hygiene is admitting you're sick.	Um geistig zu gesunden, muss man als Erstes zugeben, dass man krank ist.
neutral	 	The guy from the poster. - That guy. - No. Wait a minute. I'm only looking for my sister. - She's somewhere on level four. - Then I'm heading out through level five.	So you can win the game?	- Also kann man das Spiel gewinnen?
neutral	 	It'll be good. - The secret is to not show the monster. - The anticipation is greater than the reality. - No matter what it is. - When you have monsters from space or aliens inevitably when you finally show the monster it's a disappointment.	When you try to make that real with film, you have to make it exist at some point, some way that the illusion is there that...	Wenn man es real machen will... Im Film muss man es irgendwann darstellen und zwar so, dass die Illusion da ist...
neutral	 	Who are you talking about? - Jeopardy, Jackson... always works. - Dig. - What are they doing in there? - Should've shot him myself.	Yeah, well, you can't trust them to do anything.	Bei denen kann man sich auf nichts verlassen.
neutral	 	But here at Gan Dafna you will find that even the biggest hero... must work in the fields, just like the littlest coward. - Boys and girls, when I came to Palestine 47 years ago... it was not a musical reception with little cakes served. - I came walking, with my little brother... all the way from Russia. - And over in that valley, the swamps, and mosquitoes so big... they were picking fights with the sparrows. - Now we have changed those swamps into such fields.	On a quiet night, you can hear the corn grow.	An stillen Abenden kann man das Korn wachsen hören.
neutral	 	I'll be on the other side. - Wow. - Judd Altman on my front steps. - Have a rough day? - Yup.	You could say that.	Kann man sagen.
neutral	 	New York won? - New York won? - No, you never have to wax again. - Of course it hurts. - It's worth it.	With global warming you'II be in a bathing suit all year long.	Bald kann man das ganze Jahr im Badeanzug rumlaufen.
neutral	 	When I said "worms" I meant "words", Roxanne. - Give me your coat. - Words are all used up, they are hard to say, they have all been wasted on the shampoo commercials and the ads and the flavourings. - Hollow, beautiful words. - How can you love a floor wax?	How can you love a diaper?	Wie kann man Windeln lieben?
neutral	 	That is so interesting because I think, like, eight years ago I didn't really do provoking shit because Christian people were not going to read my lyrics, right? - What I wrote then, I see now in hindsight, I see that this is what people that were into occult or obscure and anti-Christian things, that was the sort of lyrics they wanted to read. - It maybe given them strength. But it was also sort of fiction and maybe a creative outlet for my fucking head. - What I've been doing on the last two albums is what should drive people to suicide. - And it's really taking out the strength, right?	Because you can't really get strength from the lyrics on the last two albums, while you probably could from an album like "A Blaze In The Northern Sky."	Aus den Texten der letzten beiden Alben kann man keine Kräfte schöpfen. Bei "A Blaze ln the Northern Sky" könnte man das.
neutral	 	New town? - New identity? - If the last 24 hours have taught me anything, it's that escaping isn't what it used to be. - No more replacement characters for me. - I got to face reality from now on.	Sadly, reality actually includes monsters, but what are you gonna do?	Leider gehören zur Realität echte Monster, aber... was soll man machen?
neutral	 	There are women out there who don't want any emotional involvement. - There are women out there who are so afraid of commitment and emotional involvement, they say all they want is sex. - I'll bet she keeps it real nice down there, too, huh? - I think it's a good time to mention that when I bring up examples of people, I'm not talking about a specific person you can track down when you get out. - Charlie, I think there is a specific person, and it sounds like you need to say something to her.	Sometimes you have to tell a person how you feel before they feel safe to say what they feel.	Manchmal muss man einer Person sagen, was man empfindet, bevor sie sich zu sicher fühlen, um das zu sagen, was sie empfinden.
neutral	 	No,I won't do that. - I said we would take you there. - Take her out. - We're finished. - Wait.	Is your word good,admiral?	Kann man sich auf Ihr Wort verlassen, Admiral?
neutral	 	You know, uh six weeks we prepped Burke's mistress for the infamous Hank Palmer cross. - And you went easy on her. - I did? - Might cost you your job. - Well, you know, when you lose you lose. Heh.	And when you're on a streak, you know, you just stick with it.	Und wenn man einen Lauf hat, na ja, dann muss man dranbleiben.
neutral	 	Those text message conversations between Evan and Adel were faked. - How can somebody fake a text on another device? - Once you get a text message into your phone, it's added to one long database.	If you're smart enough and have the right software, you can manipulate that file and make it look like you're getting text messages from whoever you want.	Wenn man clever genug ist und die richtige Software hat, kann man diese Datei manipulieren und es aussehen lassen, als bekäme man SMS von wem man auch will.
neutral	 	How's that new situation going? - Still very new. - What's up? - Ali's going on trial for murder. - She's trying to bring us all down with her, and I keep trying to figure out if a girl is flirting with me or not.	Well, in the middle of the war, you have to remember what you're fighting for.	Mittem im Krieg muss man daran denken, wofür man kämpft.
neutral	 	Like this. - That's sick. - Why do they do that? - If a yakuza commits a very great offense, or breaks his word to his oyabun, his boss an offense so great that it demands his life be taken then the only way that he can atone for his crime is by offering his finger as a symbol of repentance. - They really do that?	Well, guess you can't afford to commit too many offenses.	Na ja, zu viele Verstöße kann man sich da nicht leisten.
neutral	 	What do you want with me? - Nothing. - I just thought that maybe we could go to Mesa Verde. - The bank. - Isn't there anything else you remember about Mesa Verde?	Yes, there's a place where you can sit down and eat.	Ja es gibt da ein Lokal da kann man sich hinsetzen und essen.
