src_ctx	src	trg
She has specialized dancing and directing the ballets of August Bournonville. Born in Copenhagen, she is the daughter of the concert pianist Elvi Henriksen and of ballet master Niels Bjørn Larsen.	Bjørn has also created five Hans Christian Andersen ballets for the Pantomime Theatre in Copenhagen's Tivoli.	Bjørn ha creado cinco ballets de Hans Christian Andersen para el teatro de Pantomima en el Tivoli de Copenhagen.
By the time Santos was eight, he was through with his elementary education. Santos taught geography and math to fellow high-school students in order to finance his pre-law in Salvador.	From 1934 to 1936, [pr] lived in Alcobaça, where [pr] went to study French and "good manners".	Entre 1934 y 1936, vivió en Alcobaça, donde estudió francés y "buenos modales".
Born into a family of six, she attended St. Francis Xavier primary school in New Providence, the Western Junior and Senior Schools, and graduated from the Government High School in a class of fifty students with only around 8 girls. In 1946, Bowen was chosen by the Governor-General of the Bahamas to participate in the Colonial Scholarship Program which promoted studies in the United Kingdom to aid in the improvement of the Caribbean Colonial Territories.	When [pr] completed [pr] schooling in 1942, [pr] worked as a teacher for grade one elementary students for three years.	Cuando terminó su escolaridad en 1942, trabajó como maestra de los alumnos de primer grado de la escuela primaria durante tres años.
Women had been involved informally in the Rotary Club's work but discrimination prevented then from becoming members in their own right. They met on 15 November 1923 where it was agreed to create a partner organisation to the Rotary Club which would assist the club in their role and provide a social benefit to its members.	Margarette Golding persuaded 26 other wives to meet [pr] at a room [pr] had reserved at Herriott's Turkish Baths in Deansgate in Manchester.	Persuadió a otras 26 esposas para que se reunieran con ella en una habitación que había reservado en los baños turcos de Herriott en Deansgaste, Manchester.
In 1953, she enrolled at Columbia University, graduating with a BS in marine biology in 1956. After completion of her schooling, Bonnelly began her first job at the New York Aquarium as a research assistant to Ross Nigrelli.	[pr] went on to attain a master's degree from New York University in 1961.	Luego, en 1961, completó una maestría en la Universidad de Nueva York.
Nicole C. Karafyllis (born 22 April 1970 in Lüdinghausen, West Germany), is a German philosopher and biologist. Nicole Christine Karafyllis was born in Germany as the child of a German mother and a Greek father.	Since 2010, [pr] is Department Chair and Philosophy Professor at the TU Braunschweig, Braunschweig/Brunswick Institute of Technology (Germany).	Desde 2010, es directora de departamento y profesora de filosofía en la Universidad Técnica de Brunswick (Alemania).
Carmen Gisele Castillo Taucher (born 1954) is a Chilean surgeon and academic. Carmen Castillo Taucher studied at the University of Chile's Faculty of Medicine, graduating as a surgeon.	[pr] was the Minister of Public Health during the second government of Michelle Bachelet.	Fue ministra de salud pública durante el segundo mandato de Michelle Bachelet.
He then left the University to become President of the University of Technology, Jamaica. In 1982, he pioneered the formation of the Diabetes Association of the Caribbean, which now has 26 member countries, and was its President from 1985 to 1987 and its Vice President from 1989 to 1991.	[pr] has carried out pioneering work in the medical field with a particular interest in diabetes.	Con especial foco en la diabetes, su trabajo en el campo de la medicina abrió nuevos horizontes.
After leaving FEWER in 2003, Nyheim established International Conflict and Security (INCAS) Consulting Ltd. (United Kingdom) together with Anton Ivanov, Samuel Gbaydee Doe, and Tom Porteous. As a consultant, David Nyheim designed and implemented dialogue processes in Indonesia (Christian-Muslim conflicts), Mauritania (government-opposition dialogue on development), Fiji (pre-election stabilisation), and Kyrgyzstan (micro-conflicts and tensions).	[pr] served as its Chief Executive till 2014, after which [pr] became the Chairman of the INCAS Consulting Ltd. and its affiliated consulting companies.	Se desempeñó como director ejecutivo hasta 2014 y después ocupó el cargo de presidente de INCAS Consulting Ltd. y sus empresas de consultoría afiliadas.
She supported actors and actresses such as Khosrow Shakibayee, Hady Marzban and Soraya Ghasemi in that play. Farzaneh Kaboli (Persian: فرزانه کابلی‎ born in Tehran) is an Iranian dancer, a leader in the Iranian Folkloric and National Dance Art. and a master of choreography in Iranian theaters.	[pr] played a leading role in Hadi Marzban's production of Memoirs of the Actor in a Supporting Role.	Desempeñó un papel destacado en la producción Memoirs of the Actor, de Hadi Marzban, en la que tuvo un rol secundario.
She is a fellow in Clinical Computing at the Center for Clinical Computing at Harvard Medical School. She is full professor at the Federal University of São Paulo (UNIFESP).	Heimar de Fátima Marin is a nurse who has devoted [pr] professional career to improving patient care using information and communication technologies.	Heimar de Fátima Marin es una enfermera que ha dedicado su carrera profesional a mejorar la atención al paciente utilizando las tecnologías de la información y la comunicación.
The New African said of him, "It would be safe to bet that Abasse Ndione has seldom earned more than a pittance from any publisher.  It took eight years for Ndione's first novel, La Vie en spirale (Life in a Spiral), to be released in Senegal.	So [pr] has made [pr] living working full time as a hospital nurse."	Así que se ha ganado la vida trabajando a tiempo completo como enfermero de hospital”.
There he studied at Victoria University, Wellington, and graduated with a BA in 1944 and an MA in 1947. He was Acquisitions Librarian at the University of Otago Library in 1949 to 1950.	[pr] gained a library diploma from the New Zealand Library School.	Recibió un diploma de la Escuela de Bibliotecología de Nueva Zelanda.
Panigrahi was born in Berhampur, Ganjam District, Odisha state, to a traditional Brahmin family of Abhiram Mishra and Shakuntala Mishra. Her mother was from Baripada and belonged to a family, which had been patronising chhau folk dance for long.	When [pr] was a small child, [pr] would start dancing intuitively to any rhythmic sound like the sound of chopping of vegetable or cutting of firewood.	Cuando era muy niña, empezaba a bailar de forma intuitiva al oír cualquier sonido rítmico, como el de picar vegetales o el de cortar leña.
The following year she placed sixth in the 5000 metres at the 1999 European Athletics Junior Championships held in Riga. She returned to competition in 2005, in road races for Beaumont Running Club in Leicester, and in 2008 moved up to the marathon distance and she won both the Vilnius Marathon and Leicester City Marathon that year.	In [pr] final international outing in the younger age categories, [pr] finished 13th in the 10,000 metres at the 2001 European Athletics U23 Championships. [pr] stopped competing in athletics at the top level after 2001 and attended Vilnius Pedagogical University.	En su última salida internacional en las categorías juveniles llegó decimotercera en los 10 000 metros del Campeonato Europeo de Atletismo sub-23 de 2001. Después de 2001 dejó de competir en el atletismo de alto nivel y asistió a la Universidad Pedagógica de Vilnius.
